id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,change width,40,38,28,38,228,ship,baseline,monotonic-signal,raise-signal
m002,g002,diagnostic quality,37,17,40,81,224,ship,edge,drag-penalty,drop-slack
m003,g003,review cost,44,25,12,69,328,ship,recovery,confidence-floor,raise-drag
m004,g004,safe rewrite,51,61,10,92,480,ship,negative,lane-boundary,lower-confidence
m005,g005,change width,111,12,14,42,510,ship,baseline,monotonic-signal,raise-signal
m006,g006,diagnostic quality,87,14,18,101,524,ship,edge,drag-penalty,drop-slack
m007,g007,review cost,83,34,49,92,437,ship,recovery,confidence-floor,raise-drag
m008,g008,safe rewrite,40,76,35,36,279,ship,negative,lane-boundary,lower-confidence
m009,g009,change width,119,29,33,75,585,ship,baseline,monotonic-signal,raise-signal
m010,g010,diagnostic quality,61,0,33,92,329,ship,edge,drag-penalty,drop-slack
m011,g011,review cost,40,70,21,62,361,ship,recovery,confidence-floor,raise-drag
m012,g012,safe rewrite,33,34,27,82,283,ship,negative,lane-boundary,lower-confidence
m013,g013,change width,42,18,35,30,159,watch,baseline,monotonic-signal,raise-signal
m014,g014,diagnostic quality,36,2,19,45,181,watch,edge,drag-penalty,drop-slack
m015,g015,review cost,85,13,41,57,357,ship,recovery,confidence-floor,raise-drag
m016,g016,safe rewrite,113,15,43,11,375,ship,negative,lane-boundary,lower-confidence
m017,g017,change width,96,54,28,55,518,ship,baseline,monotonic-signal,raise-signal
m018,g018,diagnostic quality,33,30,43,75,213,ship,edge,drag-penalty,drop-slack
m019,g019,review cost,54,37,38,47,270,ship,recovery,confidence-floor,raise-drag
m020,g020,safe rewrite,68,72,26,24,386,ship,negative,lane-boundary,lower-confidence
m021,g021,change width,43,22,4,80,364,ship,baseline,monotonic-signal,raise-signal
m022,g022,diagnostic quality,109,59,37,68,579,ship,edge,drag-penalty,drop-slack
m023,g023,review cost,62,61,41,104,455,ship,recovery,confidence-floor,raise-drag
m024,g024,safe rewrite,42,24,13,28,233,ship,negative,lane-boundary,lower-confidence
